"Date","Price","Open","High","Low","Change %"
"Mar 07, 2002","181.59","185.87","186.38","180.02","-2.37%"
"Mar 06, 2002","186.00","188.20","188.51","185.60","-1.25%"
"Mar 05, 2002","188.36","188.10","188.71","186.85","0.15%"
"Mar 04, 2002","188.08","189.35","189.58","187.08","-0.60%"
"Mar 01, 2002","189.21","189.10","190.29","188.61","-0.03%"
"Feb 28, 2002","189.26","190.74","190.82","188.77","-0.84%"
"Feb 27, 2002","190.86","190.57","191.44","190.12","0.13%"
"Feb 26, 2002","190.62","190.65","191.68","190.28","-0.02%"
"Feb 25, 2002","190.66","192.00","192.15","190.46","-0.69%"
"Feb 22, 2002","191.98","191.15","192.30","190.78","0.34%"
"Feb 21, 2002","191.32","190.86","191.71","190.02","0.19%"
"Feb 20, 2002","190.95","191.27","191.63","190.35","-0.17%"
"Feb 19, 2002","191.28","189.52","191.47","189.24","0.92%"
"Feb 18, 2002","189.53","190.07","190.28","189.26","-0.16%"
"Feb 15, 2002","189.83","188.96","190.47","188.51","0.45%"
"Feb 14, 2002","188.98","190.39","190.57","188.33","-0.77%"
"Feb 13, 2002","190.45","190.17","191.01","189.18","0.07%"
"Feb 12, 2002","190.32","189.54","191.00","189.47","0.39%"
"Feb 11, 2002","189.59","190.58","191.25","189.50","-0.51%"
"Feb 08, 2002","190.57","188.95","191.42","188.51","0.80%"
"Feb 07, 2002","189.05","188.60","189.53","187.92","0.10%"
"Feb 06, 2002","188.87","189.45","190.05","188.28","-0.35%"
"Feb 05, 2002","189.54","188.45","190.23","187.64","0.63%"
"Feb 04, 2002","188.36","188.03","189.10","187.66","-0.22%"
"Feb 01, 2002","188.77","189.87","190.40","188.20","-0.52%"
"Jan 31, 2002","189.76","188.00","190.80","187.23","0.95%"
"Jan 30, 2002","187.98","188.51","188.97","187.20","-0.26%"
"Jan 29, 2002","188.47","188.08","189.07","186.84","0.07%"
"Jan 28, 2002","188.33","189.90","190.19","187.44","-0.57%"
"Jan 25, 2002","189.41","191.82","192.37","188.79","-1.28%"
"Jan 24, 2002","191.86","191.58","192.03","190.62","0.20%"
"Jan 23, 2002","191.48","191.27","192.38","190.91","0.06%"
"Jan 22, 2002","191.37","190.31","192.15","190.28","0.56%"
"Jan 21, 2002","190.31","190.49","190.69","189.93","-0.12%"
"Jan 18, 2002","190.53","190.32","191.16","189.96","0.12%"
"Jan 17, 2002","190.30","189.71","190.44","188.56","0.37%"
"Jan 16, 2002","189.60","188.71","189.81","188.37","0.26%"
"Jan 15, 2002","189.10","191.24","191.47","188.86","-1.22%"
"Jan 14, 2002","191.43","191.45","191.61","190.43","0.03%"
"Jan 11, 2002","191.38","190.58","191.50","189.72","0.23%"
"Jan 10, 2002","190.95","191.22","191.76","189.89","-0.03%"
"Jan 09, 2002","191.00","191.00","192.10","190.00","0.01%"
"Jan 08, 2002","190.98","188.79","191.42","188.71","1.29%"
"Jan 07, 2002","188.55","189.49","189.57","187.88","-0.39%"
"Jan 04, 2002","189.28","189.42","189.80","187.93","-0.06%"
"Jan 03, 2002","189.40","191.17","191.32","189.06","-0.89%"
"Jan 02, 2002","191.10","191.21","192.00","190.19","-0.21%"
"Dec 31, 2001","191.51","190.29","191.77","189.97","0.69%"
"Dec 28, 2001","190.19","191.17","191.44","189.13","-0.55%"
"Dec 27, 2001","191.25","190.20","191.50","189.94","0.59%"
"Dec 26, 2001","190.12","189.04","190.42","187.60","0.59%"
"Dec 25, 2001","189.00","187.48","189.39","186.90","0.92%"
"Dec 24, 2001","187.28","186.53","187.61","185.87","0.60%"
"Dec 21, 2001","186.17","186.33","188.35","185.50","-0.08%"
"Dec 20, 2001","186.31","185.77","186.63","184.57","0.33%"
"Dec 19, 2001","185.70","186.07","187.11","184.69","-0.24%"
"Dec 18, 2001","186.14","185.97","187.42","185.75","0.02%"
"Dec 17, 2001","186.10","184.84","186.64","184.81","0.52%"
"Dec 14, 2001","185.14","181.49","185.85","181.39","1.93%"
"Dec 13, 2001","181.64","182.27","183.10","181.40","-0.30%"
"Dec 12, 2001","182.19","181.35","183.11","180.84","0.39%"
"Dec 11, 2001","181.49","180.76","181.67","180.15","0.30%"
"Dec 10, 2001","180.95","179.77","181.26","179.69","0.55%"
"Dec 07, 2001","179.96","178.03","180.11","177.71","1.05%"
"Dec 06, 2001","178.09","175.81","178.34","175.26","1.26%"
"Dec 05, 2001","175.87","176.66","177.01","175.62","-0.42%"
"Dec 04, 2001","176.62","176.84","177.00","175.85","-0.11%"
"Dec 03, 2001","176.82","175.71","176.91","175.32","0.60%"
"Nov 30, 2001","175.76","176.63","177.15","175.16","-0.54%"
"Nov 29, 2001","176.71","175.48","176.75","175.06","0.67%"
"Nov 28, 2001","175.54","175.27","175.77","174.19","0.06%"
"Nov 27, 2001","175.44","175.17","175.94","174.32","0.19%"
"Nov 26, 2001","175.11","175.36","176.19","174.83","-0.10%"
"Nov 23, 2001","175.29","174.95","175.81","174.14","0.15%"
"Nov 22, 2001","175.03","174.38","175.28","174.21","0.33%"
"Nov 21, 2001","174.46","174.12","175.10","173.77","0.26%"
"Nov 20, 2001","174.01","173.97","174.52","173.47","-0.06%"
"Nov 19, 2001","174.11","175.32","175.83","173.65","-0.76%"
"Nov 16, 2001","175.45","175.12","176.07","174.94","0.15%"
"Nov 15, 2001","175.18","175.23","176.22","175.02","-0.06%"
"Nov 14, 2001","175.28","175.20","175.78","174.75","-0.06%"
"Nov 13, 2001","175.38","175.23","175.95","174.84","0.12%"
"Nov 12, 2001","175.17","175.33","176.27","174.77","-0.10%"
"Nov 09, 2001","175.35","174.51","175.67","174.18","0.37%"
"Nov 08, 2001","174.70","177.18","177.72","174.10","-1.35%"
"Nov 07, 2001","177.09","176.54","177.83","176.17","0.29%"
"Nov 06, 2001","176.58","177.38","177.81","176.12","-0.56%"
"Nov 05, 2001","177.57","177.78","177.99","176.81","-0.21%"
"Nov 02, 2001","177.95","178.44","178.59","177.38","-0.31%"
"Nov 01, 2001","178.51","178.04","178.67","177.55","0.27%"
"Oct 31, 2001","178.03","176.96","178.38","176.78","0.59%"
"Oct 30, 2001","176.99","177.28","177.79","176.76","-0.19%"
"Oct 29, 2001","177.33","176.11","177.62","175.84","0.60%"
"Oct 26, 2001","176.28","175.30","176.68","174.84","0.53%"
"Oct 25, 2001","175.35","175.39","175.91","174.92","-0.07%"
"Oct 24, 2001","175.48","174.89","175.73","174.54","0.40%"
"Oct 23, 2001","174.78","174.35","175.10","174.03","0.10%"
"Oct 22, 2001","174.61","173.65","174.76","173.65","0.55%"
"Oct 19, 2001","173.65","174.81","175.16","173.54","-0.65%"
"Oct 18, 2001","174.79","175.41","175.71","174.34","-0.43%"
"Oct 17, 2001","175.54","175.61","176.27","175.13","-0.10%"
"Oct 16, 2001","175.72","175.04","176.12","174.56","0.34%"
"Oct 15, 2001","175.13","175.36","176.14","174.66","-0.50%"
"Oct 12, 2001","176.01","175.42","176.36","175.16","0.34%"
"Oct 11, 2001","175.41","174.65","175.77","174.22","0.37%"
"Oct 10, 2001","174.77","175.13","175.96","173.87","-0.21%"
"Oct 09, 2001","175.13","176.65","177.13","174.81","-0.92%"
"Oct 08, 2001","176.75","178.70","178.76","176.24","-1.21%"
"Oct 05, 2001","178.91","177.81","178.92","177.27","0.53%"
"Oct 04, 2001","177.97","178.18","178.42","176.77","-0.12%"
"Oct 03, 2001","178.18","177.37","179.07","176.71","0.39%"
"Oct 02, 2001","177.48","177.78","178.99","176.41","-0.19%"
"Oct 01, 2001","177.81","175.79","178.10","175.68","0.87%"
"Sep 28, 2001","176.28","176.44","176.60","174.30","-0.12%"
"Sep 27, 2001","176.50","173.68","176.98","173.48","1.62%"
"Sep 26, 2001","173.68","172.94","174.28","172.32","0.52%"
"Sep 25, 2001","172.78","171.96","173.25","170.88","0.45%"
"Sep 24, 2001","172.01","170.11","172.28","169.19","1.25%"
"Sep 21, 2001","169.89","170.52","171.85","169.10","-0.39%"
"Sep 20, 2001","170.55","172.69","172.81","169.57","-1.25%"
"Sep 19, 2001","172.71","172.25","173.18","171.65","0.33%"
"Sep 18, 2001","172.15","172.55","173.82","171.35","-0.36%"
"Sep 17, 2001","172.78","172.91","174.70","171.50","-0.02%"
"Sep 14, 2001","172.82","174.87","175.52","171.69","-1.22%"
"Sep 13, 2001","174.96","175.44","175.76","174.19","-0.28%"
"Sep 12, 2001","175.46","176.50","176.73","174.51","-0.37%"
"Sep 11, 2001","176.11","176.14","178.07","175.36","-0.18%"
"Sep 10, 2001","176.42","175.45","177.03","175.06","0.58%"
"Sep 07, 2001","175.40","176.05","176.89","175.02","-0.41%"
"Sep 06, 2001","176.12","175.84","176.88","175.15","0.12%"
"Sep 05, 2001","175.91","172.41","176.14","172.11","2.09%"
"Sep 04, 2001","172.31","172.49","173.08","171.60","-0.21%"
"Sep 03, 2001","172.67","172.95","173.25","172.19","-0.01%"
"Aug 31, 2001","172.69","174.03","174.23","171.87","-0.78%"
"Aug 30, 2001","174.05","174.36","174.51","173.23","-0.17%"
"Aug 29, 2001","174.35","174.37","174.75","172.81","-0.06%"
"Aug 28, 2001","174.46","172.95","175.04","172.73","0.81%"
"Aug 27, 2001","173.06","173.39","173.88","172.89","-0.10%"
"Aug 24, 2001","173.23","173.52","173.70","172.76","-0.16%"
"Aug 23, 2001","173.51","174.32","174.87","173.15","-0.55%"
"Aug 22, 2001","174.47","174.05","174.97","173.76","0.32%"
"Aug 21, 2001","173.92","174.26","174.71","173.04","-0.28%"
"Aug 20, 2001","174.40","173.80","174.66","173.44","0.33%"
"Aug 17, 2001","173.83","173.69","174.63","173.20","-0.10%"
"Aug 16, 2001","174.01","172.21","174.08","172.16","0.96%"
"Aug 15, 2001","172.35","174.02","174.21","171.19","-0.97%"
"Aug 14, 2001","174.04","173.94","174.95","172.60","0.09%"
"Aug 13, 2001","173.89","173.76","174.33","172.75","0.13%"
"Aug 10, 2001","173.67","173.61","174.77","173.51","0.01%"
"Aug 09, 2001","173.65","175.12","175.69","172.84","-0.89%"
"Aug 08, 2001","175.21","174.96","175.51","173.74","0.09%"
"Aug 07, 2001","175.05","175.63","175.94","174.77","-0.40%"
"Aug 06, 2001","175.75","176.71","177.33","175.36","-0.59%"
"Aug 03, 2001","176.80","177.07","177.53","175.87","-0.15%"
"Aug 02, 2001","177.07","178.64","178.88","176.66","-0.96%"
"Aug 01, 2001","178.78","178.10","178.97","177.76","0.34%"
"Jul 31, 2001","178.18","178.45","178.67","177.64","-0.16%"
"Jul 30, 2001","178.47","175.31","178.86","175.26","1.48%"
"Jul 27, 2001","175.86","176.53","177.17","175.53","-0.45%"
"Jul 26, 2001","176.66","176.42","177.14","175.82","0.08%"
"Jul 25, 2001","176.52","176.34","177.16","176.11","0.04%"
"Jul 24, 2001","176.45","176.64","176.86","175.63","-0.18%"
"Jul 23, 2001","176.76","175.33","176.85","175.17","0.64%"
"Jul 20, 2001","175.64","176.45","177.28","175.17","-0.31%"
"Jul 19, 2001","176.19","176.19","176.81","174.35","-0.02%"
"Jul 18, 2001","176.22","174.91","176.48","174.71","0.66%"
"Jul 17, 2001","175.07","175.56","175.88","174.72","-0.35%"
"Jul 16, 2001","175.69","175.12","175.86","174.52","0.13%"
"Jul 13, 2001","175.46","174.30","175.49","173.48","0.68%"
"Jul 12, 2001","174.28","175.03","175.37","173.54","-0.53%"
"Jul 11, 2001","175.20","176.90","177.64","174.82","-0.96%"
"Jul 10, 2001","176.90","176.61","177.66","176.41","0.15%"
"Jul 09, 2001","176.63","177.41","177.72","176.21","-0.62%"
"Jul 06, 2001","177.73","176.30","178.02","175.52","0.78%"
"Jul 05, 2001","176.36","175.09","176.69","174.82","0.65%"
"Jul 04, 2001","175.22","174.98","175.89","174.25","0.09%"
"Jul 03, 2001","175.07","175.92","176.02","174.13","-0.46%"
"Jul 02, 2001","175.88","176.69","177.03","175.29","-0.40%"
"Jun 29, 2001","176.59","175.73","176.60","174.16","0.56%"
"Jun 28, 2001","175.61","176.07","177.16","175.23","-0.37%"
"Jun 27, 2001","176.27","175.21","176.97","175.16","0.58%"
"Jun 26, 2001","175.25","174.93","175.70","174.00","0.11%"
"Jun 25, 2001","175.06","175.49","176.16","174.66","-0.48%"
"Jun 22, 2001","175.90","176.33","176.61","174.98","-0.30%"
"Jun 21, 2001","176.43","172.85","176.52","172.52","2.09%"
"Jun 20, 2001","172.82","172.21","173.71","171.08","0.41%"
"Jun 19, 2001","172.12","172.99","173.60","171.50","-0.68%"
"Jun 18, 2001","173.29","172.67","173.89","172.33","0.46%"
"Jun 15, 2001","172.49","170.02","173.26","169.71","1.41%"
"Jun 14, 2001","170.09","169.88","170.32","168.93","0.08%"
"Jun 13, 2001","169.96","167.06","170.08","166.81","1.68%"
"Jun 12, 2001","167.15","167.33","168.30","166.54","-0.12%"
"Jun 11, 2001","167.35","167.08","168.85","167.05","0.34%"
"Jun 08, 2001","166.78","167.28","167.74","165.54","-0.31%"
"Jun 07, 2001","167.30","167.01","167.57","165.35","-0.02%"
"Jun 06, 2001","167.34","169.99","170.56","167.07","-1.58%"
"Jun 05, 2001","170.02","168.62","170.09","167.62","0.76%"
"Jun 04, 2001","168.74","169.48","170.10","168.44","-0.30%"
"Jun 01, 2001","169.24","169.21","169.47","167.61","0.11%"
"May 31, 2001","169.06","171.58","172.14","167.80","-1.51%"
"May 30, 2001","171.65","170.97","171.97","170.37","0.34%"
"May 29, 2001","171.06","171.94","172.61","170.10","-0.55%"
"May 28, 2001","172.01","171.29","172.24","171.05","0.23%"
"May 25, 2001","171.62","168.62","171.92","168.62","1.62%"
"May 24, 2001","168.89","170.34","170.94","167.88","-0.98%"
"May 23, 2001","170.56","175.35","175.48","169.21","-2.77%"
"May 22, 2001","175.42","176.66","177.26","174.73","-0.69%"
"May 21, 2001","176.64","177.92","178.18","176.29","-0.66%"
"May 18, 2001","177.82","175.51","178.04","175.48","1.32%"
"May 17, 2001","175.50","176.46","176.67","175.16","-0.71%"
"May 16, 2001","176.76","175.61","177.01","175.22","0.56%"
"May 15, 2001","175.78","174.90","175.94","174.47","0.35%"
"May 14, 2001","175.16","173.87","175.22","173.48","0.75%"
"May 11, 2001","173.86","174.32","174.69","172.77","-0.34%"
"May 10, 2001","174.46","174.00","174.81","173.37","0.41%"
"May 09, 2001","173.74","172.93","174.09","172.71","0.47%"
"May 08, 2001","172.92","174.13","175.17","172.67","-0.79%"
"May 07, 2001","174.29","174.35","174.97","173.88","-0.22%"
"May 04, 2001","174.67","174.16","174.81","173.31","0.24%"
"May 03, 2001","174.25","174.13","174.82","173.19","0.08%"
"May 02, 2001","174.11","175.22","175.58","173.94","-0.54%"
"May 01, 2001","175.06","177.10","177.30","174.56","-1.12%"
"Apr 30, 2001","177.04","177.95","178.19","176.29","-0.91%"
"Apr 27, 2001","178.67","177.66","179.28","177.24","0.68%"
"Apr 26, 2001","177.46","175.98","177.77","175.37","0.74%"
"Apr 25, 2001","176.15","175.38","176.30","174.85","0.43%"
"Apr 24, 2001","175.39","174.32","176.36","173.50","0.69%"
"Apr 23, 2001","174.19","175.73","177.10","174.13","-1.40%"
"Apr 20, 2001","176.66","175.11","177.06","174.85","0.96%"
"Apr 19, 2001","174.98","174.26","175.88","173.74","0.35%"
"Apr 18, 2001","174.37","176.57","176.87","173.58","-1.27%"
"Apr 17, 2001","176.62","178.59","179.26","175.96","-1.25%"
"Apr 16, 2001","178.86","178.63","179.37","178.32","0.06%"
"Apr 13, 2001","178.75","177.96","179.10","177.74","0.47%"
"Apr 12, 2001","177.92","179.19","179.61","176.12","-0.76%"
"Apr 11, 2001","179.29","178.38","179.62","177.46","0.64%"
"Apr 10, 2001","178.15","180.69","181.07","177.78","-1.42%"
"Apr 09, 2001","180.71","178.44","181.46","178.43","1.38%"
"Apr 06, 2001","178.25","177.03","179.53","176.94","0.66%"
"Apr 05, 2001","177.08","179.46","180.06","176.85","-1.36%"
"Apr 04, 2001","179.52","179.81","180.91","178.78","-0.21%"
"Apr 03, 2001","179.89","179.80","180.29","178.38","-0.03%"
"Apr 02, 2001","179.94","178.72","180.32","178.10","0.69%"
"Mar 30, 2001","178.71","176.55","179.18","175.93","1.20%"
"Mar 29, 2001","176.59","175.72","178.29","175.50","0.48%"
"Mar 28, 2001","175.75","175.18","176.37","173.26","0.34%"
"Mar 27, 2001","175.15","175.92","177.12","173.92","-0.47%"
"Mar 26, 2001","175.97","175.10","176.93","175.06","0.62%"
"Mar 23, 2001","174.89","175.50","176.18","174.31","-0.38%"
"Mar 22, 2001","175.55","176.68","177.20","175.28","-0.54%"
"Mar 21, 2001","176.51","175.32","177.37","175.18","0.52%"
"Mar 20, 2001","175.59","175.19","175.80","174.47","0.09%"
"Mar 19, 2001","175.43","176.31","176.75","174.03","-0.22%"
"Mar 16, 2001","175.81","175.61","176.49","174.93","0.11%"
"Mar 15, 2001","175.62","174.89","176.53","173.97","0.30%"
"Mar 14, 2001","175.10","173.52","176.04","172.24","0.90%"
"Mar 13, 2001","173.54","176.43","176.71","173.38","-1.59%"
"Mar 12, 2001","176.34","175.30","177.16","175.16","0.34%"
"Mar 09, 2001","175.75","175.92","176.57","174.53","-0.09%"
"Mar 08, 2001","175.91","175.23","176.10","174.42","0.37%"
"Mar 07, 2001","175.26","174.26","176.23","173.92","0.46%"
"Mar 06, 2001","174.45","174.75","174.93","173.32","-0.20%"
"Mar 05, 2001","174.80","175.06","176.34","174.12","-0.20%"
"Mar 02, 2001","175.15","170.82","175.89","170.54","2.49%"
"Mar 01, 2001","170.89","169.49","171.26","169.17","0.82%"
"Feb 28, 2001","169.50","167.52","170.11","167.07","1.11%"
"Feb 27, 2001","167.64","168.11","168.35","167.17","-0.50%"
"Feb 26, 2001","168.48","168.53","169.31","168.01","0.05%"
"Feb 23, 2001","168.40","169.19","169.46","167.89","-0.62%"
"Feb 22, 2001","169.45","168.16","169.62","167.07","0.65%"
"Feb 21, 2001","168.35","167.36","168.78","166.64","0.53%"
"Feb 20, 2001","167.46","167.83","168.26","165.43","-0.30%"
"Feb 19, 2001","167.97","167.73","168.43","167.34","0.47%"
"Feb 16, 2001","167.18","167.24","168.57","166.46","-0.10%"
"Feb 15, 2001","167.35","169.43","169.82","167.19","-1.36%"
"Feb 14, 2001","169.66","169.63","170.33","168.90","0.06%"
"Feb 13, 2001","169.56","170.47","171.09","169.05","-0.67%"
"Feb 12, 2001","170.71","169.87","171.46","169.66","0.57%"
"Feb 09, 2001","169.75","168.55","170.53","167.68","0.77%"
"Feb 08, 2001","168.45","168.79","169.48","167.08","-0.27%"
"Feb 07, 2001","168.90","167.52","170.26","167.22","0.81%"
"Feb 06, 2001","167.54","169.15","169.88","167.26","-1.10%"
"Feb 05, 2001","169.41","169.88","171.28","169.01","-0.39%"
"Feb 02, 2001","170.07","170.72","171.23","169.45","-0.46%"
"Feb 01, 2001","170.85","170.53","171.51","170.01","0.33%"
"Jan 31, 2001","170.29","169.33","170.57","169.05","0.43%"
"Jan 30, 2001","169.56","170.15","170.98","168.98","-0.43%"
"Jan 29, 2001","170.29","171.73","172.11","169.38","-0.62%"
"Jan 26, 2001","171.36","170.56","171.59","169.94","0.46%"
"Jan 25, 2001","170.58","171.17","171.83","169.11","-0.40%"
"Jan 24, 2001","171.27","171.77","173.33","170.95","-0.45%"
"Jan 23, 2001","172.05","170.49","172.93","170.33","0.92%"
"Jan 22, 2001","170.49","171.16","171.52","169.06","-0.53%"
"Jan 19, 2001","171.40","173.88","174.66","171.20","-1.43%"
"Jan 18, 2001","173.88","175.22","176.60","173.27","-0.74%"
"Jan 17, 2001","175.18","173.19","175.34","171.97","1.15%"
"Jan 16, 2001","173.19","175.66","175.98","171.69","-1.45%"
"Jan 15, 2001","175.73","174.84","176.45","174.73","0.37%"
"Jan 12, 2001","175.09","176.46","177.68","173.76","-0.76%"
"Jan 11, 2001","176.43","173.22","176.50","172.89","1.81%"
"Jan 10, 2001","173.30","173.91","174.42","172.17","-0.48%"
"Jan 09, 2001","174.14","173.47","174.32","172.04","0.32%"
"Jan 08, 2001","173.59","175.24","175.77","172.75","-0.91%"
"Jan 05, 2001","175.19","173.69","175.73","173.33","0.82%"
"Jan 04, 2001","173.77","169.19","173.86","169.02","2.54%"
"Jan 03, 2001","169.46","171.92","172.92","169.16","-1.34%"
"Jan 02, 2001","171.77","171.03","172.22","170.39","0.47%"
"Dec 29, 2000","170.97","170.88","171.89","170.40","-0.01%"
"Dec 28, 2000","170.99","170.92","171.58","170.28","-0.05%"
"Dec 27, 2000","171.07","168.47","171.26","168.34","1.50%"
"Dec 26, 2000","168.55","167.02","168.80","166.56","1.06%"
"Dec 25, 2000","166.79","166.17","167.33","166.11","-0.06%"
"Dec 22, 2000","166.89","165.29","167.33","164.99","0.62%"
"Dec 21, 2000","165.86","166.41","167.07","164.69","-0.47%"
"Dec 20, 2000","166.65","165.10","166.89","164.86","0.94%"
"Dec 19, 2000","165.09","165.67","165.80","163.61","-0.13%"
"Dec 18, 2000","165.30","165.73","166.61","163.91","-0.45%"
"Dec 15, 2000","166.04","165.12","166.44","164.68","0.53%"
"Dec 14, 2000","165.16","163.47","165.58","163.35","1.00%"
"Dec 13, 2000","163.53","161.29","163.88","161.16","1.23%"
"Dec 12, 2000","161.54","161.28","162.18","160.76","0.08%"
"Dec 11, 2000","161.41","161.13","161.69","159.79","0.46%"
"Dec 08, 2000","160.67","159.64","161.66","159.39","0.59%"
"Dec 07, 2000","159.73","159.15","160.46","158.42","0.35%"
"Dec 06, 2000","159.17","159.11","159.76","158.38","-0.04%"
